,country,date,count
3270,Sweden,2020-02-08,1.0
3271,Switzerland,2020-02-08,0.0
3272,Syria,2020-02-08,0.0
3273,Taiwan*,2020-02-08,17.0
3274,Tanzania,2020-02-08,0.0
3275,Thailand,2020-02-08,32.0
3276,The Bahamas,2020-02-08,0.0
3277,The Gambia,2020-02-08,0.0
3278,Timor-Leste,2020-02-08,0.0
3279,Togo,2020-02-08,0.0
3280,Trinidad and Tobago,2020-02-08,0.0
3281,Tunisia,2020-02-08,0.0
3282,Turkey,2020-02-08,0.0
3283,US,2020-02-08,11.0
3284,Uganda,2020-02-08,0.0
3285,Ukraine,2020-02-08,0.0
3286,United Arab Emirates,2020-02-08,7.0
3287,United Kingdom,2020-02-08,3.0
3288,Uruguay,2020-02-08,0.0
3289,Uzbekistan,2020-02-08,0.0
3290,Venezuela,2020-02-08,0.0
3291,Vietnam,2020-02-08,13.0
3292,Zambia,2020-02-08,0.0
3293,Zimbabwe,2020-02-08,0.0
3294,Afghanistan,2020-02-09,0.0
3295,Albania,2020-02-09,0.0
3296,Algeria,2020-02-09,0.0
3297,Andorra,2020-02-09,0.0
3298,Angola,2020-02-09,0.0
3299,Antigua and Barbuda,2020-02-09,0.0
3300,Argentina,2020-02-09,0.0
3301,Armenia,2020-02-09,0.0
3302,Australia,2020-02-09,15.0
3303,Austria,2020-02-09,0.0
3304,Azerbaijan,2020-02-09,0.0
3305,"Bahamas, The",2020-02-09,0.0
3306,Bahrain,2020-02-09,0.0
3307,Bangladesh,2020-02-09,0.0
3308,Barbados,2020-02-09,0.0
3309,Belarus,2020-02-09,0.0
3310,Belgium,2020-02-09,1.0
3311,Benin,2020-02-09,0.0
3312,Bhutan,2020-02-09,0.0
3313,Bolivia,2020-02-09,0.0
3314,Bosnia and Herzegovina,2020-02-09,0.0
3315,Brazil,2020-02-09,0.0
3316,Brunei,2020-02-09,0.0
3317,Bulgaria,2020-02-09,0.0
3318,Burkina Faso,2020-02-09,0.0
3319,Cabo Verde,2020-02-09,0.0
3320,Cambodia,2020-02-09,1.0
3321,Cameroon,2020-02-09,0.0
3322,Canada,2020-02-09,7.0
3323,Cape Verde,2020-02-09,0.0
3324,Central African Republic,2020-02-09,0.0
3325,Chad,2020-02-09,0.0
3326,Chile,2020-02-09,0.0
3327,China,2020-02-09,39829.0
3328,Colombia,2020-02-09,0.0
3329,Congo (Brazzaville),2020-02-09,0.0
3330,Congo (Kinshasa),2020-02-09,0.0
3331,Costa Rica,2020-02-09,0.0
3332,Cote d'Ivoire,2020-02-09,0.0
3333,Croatia,2020-02-09,0.0
3334,Cruise Ship,2020-02-09,64.0
3335,Cuba,2020-02-09,0.0
3336,Cyprus,2020-02-09,0.0
3337,Czechia,2020-02-09,0.0
3338,Denmark,2020-02-09,0.0
3339,Djibouti,2020-02-09,0.0
3340,Dominica,2020-02-09,0.0
3341,Dominican Republic,2020-02-09,0.0
3342,East Timor,2020-02-09,0.0
3343,Ecuador,2020-02-09,0.0
3344,Egypt,2020-02-09,0.0
3345,El Salvador,2020-02-09,0.0
3346,Equatorial Guinea,2020-02-09,0.0
3347,Eritrea,2020-02-09,0.0
3348,Estonia,2020-02-09,0.0
3349,Eswatini,2020-02-09,0.0
3350,Ethiopia,2020-02-09,0.0
3351,Fiji,2020-02-09,0.0
3352,Finland,2020-02-09,1.0
3353,France,2020-02-09,11.0
3354,French Guiana,2020-02-09,0.0
3355,Gabon,2020-02-09,0.0
3356,"Gambia, The",2020-02-09,0.0
3357,Georgia,2020-02-09,0.0
3358,Germany,2020-02-09,14.0
3359,Ghana,2020-02-09,0.0
3360,Greece,2020-02-09,0.0
3361,Greenland,2020-02-09,0.0
3362,Grenada,2020-02-09,0.0
3363,Guadeloupe,2020-02-09,0.0
3364,Guam,2020-02-09,0.0
3365,Guatemala,2020-02-09,0.0
3366,Guernsey,2020-02-09,0.0
3367,Guinea,2020-02-09,0.0
3368,Guyana,2020-02-09,0.0
3369,Haiti,2020-02-09,0.0
3370,Holy See,2020-02-09,0.0
3371,Honduras,2020-02-09,0.0
3372,Hungary,2020-02-09,0.0
3373,Iceland,2020-02-09,0.0
3374,India,2020-02-09,3.0
3375,Indonesia,2020-02-09,0.0
3376,Iran,2020-02-09,0.0
3377,Iraq,2020-02-09,0.0
3378,Ireland,2020-02-09,0.0
3379,Israel,2020-02-09,0.0
3380,Italy,2020-02-09,3.0
3381,Jamaica,2020-02-09,0.0
3382,Japan,2020-02-09,26.0
3383,Jersey,2020-02-09,0.0
3384,Jordan,2020-02-09,0.0
3385,Kazakhstan,2020-02-09,0.0
3386,Kenya,2020-02-09,0.0
3387,"Korea, South",2020-02-09,25.0
3388,Kosovo,2020-02-09,0.0
3389,Kuwait,2020-02-09,0.0
3390,Kyrgyzstan,2020-02-09,0.0
3391,Latvia,2020-02-09,0.0
3392,Lebanon,2020-02-09,0.0
3393,Liberia,2020-02-09,0.0
3394,Liechtenstein,2020-02-09,0.0
3395,Lithuania,2020-02-09,0.0
3396,Luxembourg,2020-02-09,0.0
3397,Madagascar,2020-02-09,0.0
3398,Malaysia,2020-02-09,16.0
3399,Maldives,2020-02-09,0.0
3400,Malta,2020-02-09,0.0
3401,Martinique,2020-02-09,0.0
3402,Mauritania,2020-02-09,0.0
3403,Mauritius,2020-02-09,0.0
3404,Mayotte,2020-02-09,0.0
3405,Mexico,2020-02-09,0.0
3406,Moldova,2020-02-09,0.0
3407,Monaco,2020-02-09,0.0
3408,Mongolia,2020-02-09,0.0
3409,Montenegro,2020-02-09,0.0
3410,Morocco,2020-02-09,0.0
3411,Mozambique,2020-02-09,0.0
3412,Namibia,2020-02-09,0.0
3413,Nepal,2020-02-09,1.0
3414,Netherlands,2020-02-09,0.0
3415,New Zealand,2020-02-09,0.0
3416,Nicaragua,2020-02-09,0.0
3417,Niger,2020-02-09,0.0
3418,Nigeria,2020-02-09,0.0
3419,North Macedonia,2020-02-09,0.0
3420,Norway,2020-02-09,0.0
3421,Oman,2020-02-09,0.0
3422,Pakistan,2020-02-09,0.0
3423,Panama,2020-02-09,0.0
3424,Papua New Guinea,2020-02-09,0.0
3425,Paraguay,2020-02-09,0.0
3426,Peru,2020-02-09,0.0
3427,Philippines,2020-02-09,3.0
3428,Poland,2020-02-09,0.0
3429,Portugal,2020-02-09,0.0
3430,Puerto Rico,2020-02-09,0.0
3431,Qatar,2020-02-09,0.0
3432,Republic of the Congo,2020-02-09,0.0
3433,Reunion,2020-02-09,0.0
3434,Romania,2020-02-09,0.0
3435,Russia,2020-02-09,2.0
3436,Rwanda,2020-02-09,0.0
3437,Saint Lucia,2020-02-09,0.0
3438,Saint Vincent and the Grenadines,2020-02-09,0.0
3439,San Marino,2020-02-09,0.0
3440,Saudi Arabia,2020-02-09,0.0
3441,Senegal,2020-02-09,0.0
3442,Serbia,2020-02-09,0.0
3443,Seychelles,2020-02-09,0.0
3444,Singapore,2020-02-09,40.0
3445,Slovakia,2020-02-09,0.0
3446,Slovenia,2020-02-09,0.0
3447,Somalia,2020-02-09,0.0
3448,South Africa,2020-02-09,0.0
3449,Spain,2020-02-09,2.0
3450,Sri Lanka,2020-02-09,1.0
3451,Sudan,2020-02-09,0.0
3452,Suriname,2020-02-09,0.0
3453,Sweden,2020-02-09,1.0
3454,Switzerland,2020-02-09,0.0
3455,Syria,2020-02-09,0.0
3456,Taiwan*,2020-02-09,18.0
3457,Tanzania,2020-02-09,0.0
3458,Thailand,2020-02-09,32.0
3459,The Bahamas,2020-02-09,0.0
3460,The Gambia,2020-02-09,0.0
3461,Timor-Leste,2020-02-09,0.0
3462,Togo,2020-02-09,0.0
3463,Trinidad and Tobago,2020-02-09,0.0
3464,Tunisia,2020-02-09,0.0
3465,Turkey,2020-02-09,0.0
3466,US,2020-02-09,11.0
3467,Uganda,2020-02-09,0.0
3468,Ukraine,2020-02-09,0.0
3469,United Arab Emirates,2020-02-09,7.0
3470,United Kingdom,2020-02-09,3.0
3471,Uruguay,2020-02-09,0.0
3472,Uzbekistan,2020-02-09,0.0
3473,Venezuela,2020-02-09,0.0
3474,Vietnam,2020-02-09,13.0
3475,Zambia,2020-02-09,0.0
3476,Zimbabwe,2020-02-09,0.0
3477,Afghanistan,2020-02-10,0.0
3478,Albania,2020-02-10,0.0
3479,Algeria,2020-02-10,0.0
3480,Andorra,2020-02-10,0.0
3481,Angola,2020-02-10,0.0
3482,Antigua and Barbuda,2020-02-10,0.0
3483,Argentina,2020-02-10,0.0
3484,Armenia,2020-02-10,0.0
3485,Australia,2020-02-10,15.0
3486,Austria,2020-02-10,0.0
3487,Azerbaijan,2020-02-10,0.0
3488,"Bahamas, The",2020-02-10,0.0
3489,Bahrain,2020-02-10,0.0
3490,Bangladesh,2020-02-10,0.0
3491,Barbados,2020-02-10,0.0
3492,Belarus,2020-02-10,0.0
3493,Belgium,2020-02-10,1.0
3494,Benin,2020-02-10,0.0
3495,Bhutan,2020-02-10,0.0
3496,Bolivia,2020-02-10,0.0
3497,Bosnia and Herzegovina,2020-02-10,0.0
3498,Brazil,2020-02-10,0.0
3499,Brunei,2020-02-10,0.0
3500,Bulgaria,2020-02-10,0.0
3501,Burkina Faso,2020-02-10,0.0
3502,Cabo Verde,2020-02-10,0.0
3503,Cambodia,2020-02-10,1.0
3504,Cameroon,2020-02-10,0.0
3505,Canada,2020-02-10,7.0
3506,Cape Verde,2020-02-10,0.0
3507,Central African Republic,2020-02-10,0.0
3508,Chad,2020-02-10,0.0
3509,Chile,2020-02-10,0.0
3510,China,2020-02-10,42354.0
3511,Colombia,2020-02-10,0.0
3512,Congo (Brazzaville),2020-02-10,0.0
3513,Congo (Kinshasa),2020-02-10,0.0
3514,Costa Rica,2020-02-10,0.0
3515,Cote d'Ivoire,2020-02-10,0.0
3516,Croatia,2020-02-10,0.0
3517,Cruise Ship,2020-02-10,135.0
3518,Cuba,2020-02-10,0.0
3519,Cyprus,2020-02-10,0.0
3520,Czechia,2020-02-10,0.0
3521,Denmark,2020-02-10,0.0
3522,Djibouti,2020-02-10,0.0
3523,Dominica,2020-02-10,0.0
3524,Dominican Republic,2020-02-10,0.0
3525,East Timor,2020-02-10,0.0
3526,Ecuador,2020-02-10,0.0
3527,Egypt,2020-02-10,0.0
3528,El Salvador,2020-02-10,0.0
3529,Equatorial Guinea,2020-02-10,0.0
3530,Eritrea,2020-02-10,0.0
3531,Estonia,2020-02-10,0.0
3532,Eswatini,2020-02-10,0.0
3533,Ethiopia,2020-02-10,0.0
3534,Fiji,2020-02-10,0.0
3535,Finland,2020-02-10,1.0
3536,France,2020-02-10,11.0
3537,French Guiana,2020-02-10,0.0
3538,Gabon,2020-02-10,0.0
3539,"Gambia, The",2020-02-10,0.0
3540,Georgia,2020-02-10,0.0
3541,Germany,2020-02-10,14.0
3542,Ghana,2020-02-10,0.0
3543,Greece,2020-02-10,0.0
3544,Greenland,2020-02-10,0.0
3545,Grenada,2020-02-10,0.0
3546,Guadeloupe,2020-02-10,0.0
3547,Guam,2020-02-10,0.0
3548,Guatemala,2020-02-10,0.0
3549,Guernsey,2020-02-10,0.0
3550,Guinea,2020-02-10,0.0
3551,Guyana,2020-02-10,0.0
3552,Haiti,2020-02-10,0.0
3553,Holy See,2020-02-10,0.0
3554,Honduras,2020-02-10,0.0
3555,Hungary,2020-02-10,0.0
3556,Iceland,2020-02-10,0.0
3557,India,2020-02-10,3.0
3558,Indonesia,2020-02-10,0.0
3559,Iran,2020-02-10,0.0
3560,Iraq,2020-02-10,0.0
3561,Ireland,2020-02-10,0.0
3562,Israel,2020-02-10,0.0
3563,Italy,2020-02-10,3.0
3564,Jamaica,2020-02-10,0.0
3565,Japan,2020-02-10,26.0
3566,Jersey,2020-02-10,0.0
3567,Jordan,2020-02-10,0.0
3568,Kazakhstan,2020-02-10,0.0
3569,Kenya,2020-02-10,0.0
3570,"Korea, South",2020-02-10,27.0
3571,Kosovo,2020-02-10,0.0
3572,Kuwait,2020-02-10,0.0
3573,Kyrgyzstan,2020-02-10,0.0
3574,Latvia,2020-02-10,0.0
3575,Lebanon,2020-02-10,0.0
3576,Liberia,2020-02-10,0.0
3577,Liechtenstein,2020-02-10,0.0
3578,Lithuania,2020-02-10,0.0
3579,Luxembourg,2020-02-10,0.0
3580,Madagascar,2020-02-10,0.0
3581,Malaysia,2020-02-10,18.0
3582,Maldives,2020-02-10,0.0
3583,Malta,2020-02-10,0.0
3584,Martinique,2020-02-10,0.0
3585,Mauritania,2020-02-10,0.0
3586,Mauritius,2020-02-10,0.0
3587,Mayotte,2020-02-10,0.0
3588,Mexico,2020-02-10,0.0
3589,Moldova,2020-02-10,0.0
3590,Monaco,2020-02-10,0.0
3591,Mongolia,2020-02-10,0.0
3592,Montenegro,2020-02-10,0.0
3593,Morocco,2020-02-10,0.0
3594,Mozambique,2020-02-10,0.0
3595,Namibia,2020-02-10,0.0
3596,Nepal,2020-02-10,1.0
3597,Netherlands,2020-02-10,0.0
3598,New Zealand,2020-02-10,0.0
3599,Nicaragua,2020-02-10,0.0
3600,Niger,2020-02-10,0.0
3601,Nigeria,2020-02-10,0.0
3602,North Macedonia,2020-02-10,0.0
3603,Norway,2020-02-10,0.0
3604,Oman,2020-02-10,0.0
3605,Pakistan,2020-02-10,0.0
3606,Panama,2020-02-10,0.0
3607,Papua New Guinea,2020-02-10,0.0
3608,Paraguay,2020-02-10,0.0
3609,Peru,2020-02-10,0.0
3610,Philippines,2020-02-10,3.0
3611,Poland,2020-02-10,0.0
3612,Portugal,2020-02-10,0.0
3613,Puerto Rico,2020-02-10,0.0
3614,Qatar,2020-02-10,0.0
3615,Republic of the Congo,2020-02-10,0.0
3616,Reunion,2020-02-10,0.0
3617,Romania,2020-02-10,0.0
3618,Russia,2020-02-10,2.0
3619,Rwanda,2020-02-10,0.0
3620,Saint Lucia,2020-02-10,0.0
3621,Saint Vincent and the Grenadines,2020-02-10,0.0
3622,San Marino,2020-02-10,0.0
3623,Saudi Arabia,2020-02-10,0.0
3624,Senegal,2020-02-10,0.0
3625,Serbia,2020-02-10,0.0
3626,Seychelles,2020-02-10,0.0
3627,Singapore,2020-02-10,45.0
3628,Slovakia,2020-02-10,0.0
3629,Slovenia,2020-02-10,0.0
3630,Somalia,2020-02-10,0.0
3631,South Africa,2020-02-10,0.0
3632,Spain,2020-02-10,2.0
3633,Sri Lanka,2020-02-10,1.0
3634,Sudan,2020-02-10,0.0
3635,Suriname,2020-02-10,0.0
3636,Sweden,2020-02-10,1.0
3637,Switzerland,2020-02-10,0.0
3638,Syria,2020-02-10,0.0
3639,Taiwan*,2020-02-10,18.0
3640,Tanzania,2020-02-10,0.0
3641,Thailand,2020-02-10,32.0
3642,The Bahamas,2020-02-10,0.0
3643,The Gambia,2020-02-10,0.0
3644,Timor-Leste,2020-02-10,0.0
3645,Togo,2020-02-10,0.0
3646,Trinidad and Tobago,2020-02-10,0.0
3647,Tunisia,2020-02-10,0.0
3648,Turkey,2020-02-10,0.0
3649,US,2020-02-10,11.0
3650,Uganda,2020-02-10,0.0
3651,Ukraine,2020-02-10,0.0
3652,United Arab Emirates,2020-02-10,8.0
3653,United Kingdom,2020-02-10,8.0
3654,Uruguay,2020-02-10,0.0
3655,Uzbekistan,2020-02-10,0.0
3656,Venezuela,2020-02-10,0.0
3657,Vietnam,2020-02-10,14.0
3658,Zambia,2020-02-10,0.0
3659,Zimbabwe,2020-02-10,0.0
3660,Afghanistan,2020-02-11,0.0
3661,Albania,2020-02-11,0.0
3662,Algeria,2020-02-11,0.0
3663,Andorra,2020-02-11,0.0
3664,Angola,2020-02-11,0.0
3665,Antigua and Barbuda,2020-02-11,0.0
3666,Argentina,2020-02-11,0.0
3667,Armenia,2020-02-11,0.0
3668,Australia,2020-02-11,15.0
3669,Austria,2020-02-11,0.0
3670,Azerbaijan,2020-02-11,0.0
3671,"Bahamas, The",2020-02-11,0.0
3672,Bahrain,2020-02-11,0.0
3673,Bangladesh,2020-02-11,0.0
3674,Barbados,2020-02-11,0.0
3675,Belarus,2020-02-11,0.0
3676,Belgium,2020-02-11,1.0
3677,Benin,2020-02-11,0.0
3678,Bhutan,2020-02-11,0.0
3679,Bolivia,2020-02-11,0.0
3680,Bosnia and Herzegovina,2020-02-11,0.0
3681,Brazil,2020-02-11,0.0
3682,Brunei,2020-02-11,0.0
3683,Bulgaria,2020-02-11,0.0
3684,Burkina Faso,2020-02-11,0.0
3685,Cabo Verde,2020-02-11,0.0
3686,Cambodia,2020-02-11,1.0
3687,Cameroon,2020-02-11,0.0
3688,Canada,2020-02-11,7.0
3689,Cape Verde,2020-02-11,0.0
3690,Central African Republic,2020-02-11,0.0
3691,Chad,2020-02-11,0.0
3692,Chile,2020-02-11,0.0
3693,China,2020-02-11,44386.0
3694,Colombia,2020-02-11,0.0
3695,Congo (Brazzaville),2020-02-11,0.0
3696,Congo (Kinshasa),2020-02-11,0.0
3697,Costa Rica,2020-02-11,0.0
3698,Cote d'Ivoire,2020-02-11,0.0
3699,Croatia,2020-02-11,0.0
3700,Cruise Ship,2020-02-11,135.0
3701,Cuba,2020-02-11,0.0
3702,Cyprus,2020-02-11,0.0
3703,Czechia,2020-02-11,0.0
3704,Denmark,2020-02-11,0.0
3705,Djibouti,2020-02-11,0.0
3706,Dominica,2020-02-11,0.0
3707,Dominican Republic,2020-02-11,0.0
3708,East Timor,2020-02-11,0.0
3709,Ecuador,2020-02-11,0.0
3710,Egypt,2020-02-11,0.0
3711,El Salvador,2020-02-11,0.0
3712,Equatorial Guinea,2020-02-11,0.0
3713,Eritrea,2020-02-11,0.0
3714,Estonia,2020-02-11,0.0
3715,Eswatini,2020-02-11,0.0
3716,Ethiopia,2020-02-11,0.0
3717,Fiji,2020-02-11,0.0
3718,Finland,2020-02-11,1.0
3719,France,2020-02-11,11.0
3720,French Guiana,2020-02-11,0.0
3721,Gabon,2020-02-11,0.0
3722,"Gambia, The",2020-02-11,0.0
3723,Georgia,2020-02-11,0.0
3724,Germany,2020-02-11,16.0
3725,Ghana,2020-02-11,0.0
3726,Greece,2020-02-11,0.0
3727,Greenland,2020-02-11,0.0
3728,Grenada,2020-02-11,0.0
3729,Guadeloupe,2020-02-11,0.0
3730,Guam,2020-02-11,0.0
3731,Guatemala,2020-02-11,0.0
3732,Guernsey,2020-02-11,0.0
3733,Guinea,2020-02-11,0.0
3734,Guyana,2020-02-11,0.0
3735,Haiti,2020-02-11,0.0
3736,Holy See,2020-02-11,0.0
3737,Honduras,2020-02-11,0.0
3738,Hungary,2020-02-11,0.0
3739,Iceland,2020-02-11,0.0
3740,India,2020-02-11,3.0
3741,Indonesia,2020-02-11,0.0
3742,Iran,2020-02-11,0.0
3743,Iraq,2020-02-11,0.0
3744,Ireland,2020-02-11,0.0
3745,Israel,2020-02-11,0.0
3746,Italy,2020-02-11,3.0
3747,Jamaica,2020-02-11,0.0
3748,Japan,2020-02-11,26.0
3749,Jersey,2020-02-11,0.0
3750,Jordan,2020-02-11,0.0
3751,Kazakhstan,2020-02-11,0.0
3752,Kenya,2020-02-11,0.0
3753,"Korea, South",2020-02-11,28.0
3754,Kosovo,2020-02-11,0.0
3755,Kuwait,2020-02-11,0.0
3756,Kyrgyzstan,2020-02-11,0.0
3757,Latvia,2020-02-11,0.0
3758,Lebanon,2020-02-11,0.0
3759,Liberia,2020-02-11,0.0
3760,Liechtenstein,2020-02-11,0.0
3761,Lithuania,2020-02-11,0.0
3762,Luxembourg,2020-02-11,0.0
3763,Madagascar,2020-02-11,0.0
3764,Malaysia,2020-02-11,18.0
3765,Maldives,2020-02-11,0.0
3766,Malta,2020-02-11,0.0
3767,Martinique,2020-02-11,0.0
3768,Mauritania,2020-02-11,0.0
3769,Mauritius,2020-02-11,0.0
3770,Mayotte,2020-02-11,0.0
3771,Mexico,2020-02-11,0.0
3772,Moldova,2020-02-11,0.0
3773,Monaco,2020-02-11,0.0
3774,Mongolia,2020-02-11,0.0
3775,Montenegro,2020-02-11,0.0
3776,Morocco,2020-02-11,0.0
3777,Mozambique,2020-02-11,0.0
3778,Namibia,2020-02-11,0.0
3779,Nepal,2020-02-11,1.0
3780,Netherlands,2020-02-11,0.0
3781,New Zealand,2020-02-11,0.0
3782,Nicaragua,2020-02-11,0.0
3783,Niger,2020-02-11,0.0
3784,Nigeria,2020-02-11,0.0
3785,North Macedonia,2020-02-11,0.0
3786,Norway,2020-02-11,0.0
3787,Oman,2020-02-11,0.0
3788,Pakistan,2020-02-11,0.0
3789,Panama,2020-02-11,0.0
3790,Papua New Guinea,2020-02-11,0.0
3791,Paraguay,2020-02-11,0.0
3792,Peru,2020-02-11,0.0
3793,Philippines,2020-02-11,3.0
3794,Poland,2020-02-11,0.0
3795,Portugal,2020-02-11,0.0
3796,Puerto Rico,2020-02-11,0.0
3797,Qatar,2020-02-11,0.0
3798,Republic of the Congo,2020-02-11,0.0
3799,Reunion,2020-02-11,0.0
3800,Romania,2020-02-11,0.0
3801,Russia,2020-02-11,2.0
3802,Rwanda,2020-02-11,0.0
3803,Saint Lucia,2020-02-11,0.0
3804,Saint Vincent and the Grenadines,2020-02-11,0.0
3805,San Marino,2020-02-11,0.0
3806,Saudi Arabia,2020-02-11,0.0
3807,Senegal,2020-02-11,0.0
3808,Serbia,2020-02-11,0.0
3809,Seychelles,2020-02-11,0.0
3810,Singapore,2020-02-11,47.0
3811,Slovakia,2020-02-11,0.0
3812,Slovenia,2020-02-11,0.0
3813,Somalia,2020-02-11,0.0
3814,South Africa,2020-02-11,0.0
3815,Spain,2020-02-11,2.0
3816,Sri Lanka,2020-02-11,1.0
3817,Sudan,2020-02-11,0.0
3818,Suriname,2020-02-11,0.0
3819,Sweden,2020-02-11,1.0
3820,Switzerland,2020-02-11,0.0
3821,Syria,2020-02-11,0.0
3822,Taiwan*,2020-02-11,18.0
3823,Tanzania,2020-02-11,0.0
3824,Thailand,2020-02-11,33.0
3825,The Bahamas,2020-02-11,0.0
3826,The Gambia,2020-02-11,0.0
3827,Timor-Leste,2020-02-11,0.0
3828,Togo,2020-02-11,0.0
3829,Trinidad and Tobago,2020-02-11,0.0
3830,Tunisia,2020-02-11,0.0
3831,Turkey,2020-02-11,0.0
3832,US,2020-02-11,12.0
3833,Uganda,2020-02-11,0.0
3834,Ukraine,2020-02-11,0.0
3835,United Arab Emirates,2020-02-11,8.0
3836,United Kingdom,2020-02-11,8.0
3837,Uruguay,2020-02-11,0.0
3838,Uzbekistan,2020-02-11,0.0
3839,Venezuela,2020-02-11,0.0
3840,Vietnam,2020-02-11,15.0
3841,Zambia,2020-02-11,0.0
3842,Zimbabwe,2020-02-11,0.0
3843,Afghanistan,2020-02-12,0.0
3844,Albania,2020-02-12,0.0
3845,Algeria,2020-02-12,0.0
3846,Andorra,2020-02-12,0.0
3847,Angola,2020-02-12,0.0
3848,Antigua and Barbuda,2020-02-12,0.0
3849,Argentina,2020-02-12,0.0
3850,Armenia,2020-02-12,0.0
3851,Australia,2020-02-12,15.0
3852,Austria,2020-02-12,0.0
3853,Azerbaijan,2020-02-12,0.0
3854,"Bahamas, The",2020-02-12,0.0
3855,Bahrain,2020-02-12,0.0
3856,Bangladesh,2020-02-12,0.0
3857,Barbados,2020-02-12,0.0
3858,Belarus,2020-02-12,0.0
3859,Belgium,2020-02-12,1.0
3860,Benin,2020-02-12,0.0
3861,Bhutan,2020-02-12,0.0
3862,Bolivia,2020-02-12,0.0
3863,Bosnia and Herzegovina,2020-02-12,0.0
3864,Brazil,2020-02-12,0.0
3865,Brunei,2020-02-12,0.0
3866,Bulgaria,2020-02-12,0.0
3867,Burkina Faso,2020-02-12,0.0
3868,Cabo Verde,2020-02-12,0.0
3869,Cambodia,2020-02-12,1.0
3870,Cameroon,2020-02-12,0.0
3871,Canada,2020-02-12,7.0
3872,Cape Verde,2020-02-12,0.0
3873,Central African Republic,2020-02-12,0.0
3874,Chad,2020-02-12,0.0
3875,Chile,2020-02-12,0.0
3876,China,2020-02-12,44759.0
3877,Colombia,2020-02-12,0.0
3878,Congo (Brazzaville),2020-02-12,0.0
3879,Congo (Kinshasa),2020-02-12,0.0
3880,Costa Rica,2020-02-12,0.0
3881,Cote d'Ivoire,2020-02-12,0.0
3882,Croatia,2020-02-12,0.0
3883,Cruise Ship,2020-02-12,175.0
3884,Cuba,2020-02-12,0.0
3885,Cyprus,2020-02-12,0.0
3886,Czechia,2020-02-12,0.0
3887,Denmark,2020-02-12,0.0
3888,Djibouti,2020-02-12,0.0
3889,Dominica,2020-02-12,0.0
3890,Dominican Republic,2020-02-12,0.0
3891,East Timor,2020-02-12,0.0
3892,Ecuador,2020-02-12,0.0
3893,Egypt,2020-02-12,0.0
3894,El Salvador,2020-02-12,0.0
3895,Equatorial Guinea,2020-02-12,0.0
3896,Eritrea,2020-02-12,0.0
3897,Estonia,2020-02-12,0.0
3898,Eswatini,2020-02-12,0.0
3899,Ethiopia,2020-02-12,0.0
3900,Fiji,2020-02-12,0.0
3901,Finland,2020-02-12,1.0
3902,France,2020-02-12,11.0
3903,French Guiana,2020-02-12,0.0
3904,Gabon,2020-02-12,0.0
3905,"Gambia, The",2020-02-12,0.0
3906,Georgia,2020-02-12,0.0
3907,Germany,2020-02-12,16.0
3908,Ghana,2020-02-12,0.0
3909,Greece,2020-02-12,0.0
3910,Greenland,2020-02-12,0.0
3911,Grenada,2020-02-12,0.0
3912,Guadeloupe,2020-02-12,0.0
3913,Guam,2020-02-12,0.0
3914,Guatemala,2020-02-12,0.0
3915,Guernsey,2020-02-12,0.0
3916,Guinea,2020-02-12,0.0
3917,Guyana,2020-02-12,0.0
3918,Haiti,2020-02-12,0.0
3919,Holy See,2020-02-12,0.0
3920,Honduras,2020-02-12,0.0
3921,Hungary,2020-02-12,0.0
3922,Iceland,2020-02-12,0.0
3923,India,2020-02-12,3.0
3924,Indonesia,2020-02-12,0.0
3925,Iran,2020-02-12,0.0
3926,Iraq,2020-02-12,0.0
3927,Ireland,2020-02-12,0.0
3928,Israel,2020-02-12,0.0
3929,Italy,2020-02-12,3.0
3930,Jamaica,2020-02-12,0.0
3931,Japan,2020-02-12,28.0
3932,Jersey,2020-02-12,0.0
3933,Jordan,2020-02-12,0.0
3934,Kazakhstan,2020-02-12,0.0
3935,Kenya,2020-02-12,0.0
3936,"Korea, South",2020-02-12,28.0
3937,Kosovo,2020-02-12,0.0
3938,Kuwait,2020-02-12,0.0
3939,Kyrgyzstan,2020-02-12,0.0
3940,Latvia,2020-02-12,0.0
3941,Lebanon,2020-02-12,0.0
3942,Liberia,2020-02-12,0.0
3943,Liechtenstein,2020-02-12,0.0
3944,Lithuania,2020-02-12,0.0
3945,Luxembourg,2020-02-12,0.0
3946,Madagascar,2020-02-12,0.0
3947,Malaysia,2020-02-12,18.0
3948,Maldives,2020-02-12,0.0
3949,Malta,2020-02-12,0.0
3950,Martinique,2020-02-12,0.0
3951,Mauritania,2020-02-12,0.0
3952,Mauritius,2020-02-12,0.0
3953,Mayotte,2020-02-12,0.0
3954,Mexico,2020-02-12,0.0
3955,Moldova,2020-02-12,0.0
3956,Monaco,2020-02-12,0.0
3957,Mongolia,2020-02-12,0.0
3958,Montenegro,2020-02-12,0.0
3959,Morocco,2020-02-12,0.0
3960,Mozambique,2020-02-12,0.0
3961,Namibia,2020-02-12,0.0
3962,Nepal,2020-02-12,1.0
3963,Netherlands,2020-02-12,0.0
3964,New Zealand,2020-02-12,0.0
3965,Nicaragua,2020-02-12,0.0
3966,Niger,2020-02-12,0.0
3967,Nigeria,2020-02-12,0.0
3968,North Macedonia,2020-02-12,0.0
3969,Norway,2020-02-12,0.0
3970,Oman,2020-02-12,0.0
3971,Pakistan,2020-02-12,0.0
3972,Panama,2020-02-12,0.0
3973,Papua New Guinea,2020-02-12,0.0
